Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GCNP_SHH_UP_EARLY.V1_UP,0.42293286300850896,1.0073375774771722,0.49,0.9999259466018035,1.0,14/43,23.57%,DCAF1;NTHL1;IRF5;LATS1;FIP1L1;CHEK1;TYMS;PDS5B;FOXK1;MLLT10;PLCG2;RBM39;KIF1A;AURKB
prerank,SNF5_DN.V1_UP,0.4228255804389147,1.0045699295848853,0.5,0.9982189938640844,1.0,15/29,45.69%,CXCR4;WAS;SMAD2;CX3CR1;LMO2;LILRB1;AURKB;PNN;SRPX;EGR2;ELN;CHD9;NCAPG2;AGTR2;ANPEP
prerank,PTEN_DN.V1_DN,0.42978072947926294,1.004125926137164,0.5,0.9870966820832814,1.0,15/28,40.77%,CCT8L2;CDH10;IL1RL1;TNR;PTEN;MAGEC2;ADAM2;CHST10;WNT16;NEB;MINAR1;PRKX;CDH11;FGR;TBX3
prerank,ERBB2_UP.V1_UP,0.42916048971748255,1.003436916876476,0.55,0.9773732690018171,1.0,3/28,3.62%,CXCR4;LIMCH1;NOTCH3
prerank,BMI1_DN.V1_UP,0.4242309195830923,0.9977290703213565,0.48,0.9889230040868615,1.0,9/31,24.07%,FES;BMP5;ITGA4;TEK;PDCD1LG2;TAP1;CHST11;LHFPL2;KMT2A
prerank,DCA_UP.V1_DN,0.43308302337586674,0.9975525762386014,0.55,0.9780779711425162,1.0,13/22,45.36%,ASPM;SETBP1;KMT2D;MED23;NOTCH2NLA;CDON;SIRPB1;FGR;MNAT1;MSH5;H3C4;ATP10D;ALK
prerank,ATM_DN.V1_UP,0.42947040230252387,0.9951574299365481,0.52,0.9773372580490518,1.0,5/21,21.62%,BCL2L11;RGS12;DYSF;PDE6G;RECQL4
prerank,STK33_NOMO_DN,0.4095596461140535,0.9927041018622608,0.49,0.9736489934027374,1.0,24/47,43.57%,SLC16A4;TNKS;ASL;KIT;FLT3;TRHDE;MAGI2;VMA21;AFF3;FMR1;HOXD13;RMI2;FANCE;LRRK2;TMEM243;BTLA;TET1;USP44;SDK2;AGO4;CCR7;HK3;PLXND1;HOXA10
prerank,CAHOY_ASTROGLIAL,0.43377867886705945,0.98882012168377,0.58,0.9764941780960771,1.0,4/20,14.08%,LBP;DYSF;CLCN4;OMD
prerank,KRAS.300_UP.V1_DN,0.4261414584663623,0.9867395086729303,0.51,0.97255394273407,1.0,8/27,26.95%,EPHB6;MAP2K6;CBL;APOB;TNFSF10;ABCB1;RASAL1;SLC6A3
