Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,RAF_UP.V1_DN,0.949302915082383,0.9846678992201344,0.8705882352941177,1.0,1.0,2/34,5.08%,JAK2;BCL2
prerank,PDGF_UP.V1_DN,0.9507575757575758,0.9842028825646885,0.8481012658227848,1.0,1.0,1/25,4.91%,JUN
prerank,ALK_DN.V1_DN,0.9538784067085954,0.984089407619467,0.8181818181818182,1.0,1.0,1/16,4.62%,PTK2B
prerank,PTEN_DN.V2_DN,0.9511373209772536,0.9840460582099283,0.8375,1.0,1.0,1/27,4.87%,TUBB1
prerank,MYC_UP.V1_DN,0.9537426408746846,0.9836336976624058,0.8611111111111112,1.0,1.0,1/23,4.62%,PTK2B
prerank,RELA_DN.V1_UP,0.9511373209772536,0.98355173411014,0.8518518518518519,1.0,1.0,2/27,4.91%,PGGT1B;JUN
prerank,IL2_UP.V1_DN,0.948858833474218,0.9833618807572422,0.8372093023255814,1.0,1.0,3/35,5.16%,NR1I2;NUAK1;FLT3
prerank,PRC2_SUZ12_UP.V1_DN,0.9450549450549449,0.9830008447516613,0.9772727272727273,1.0,1.0,4/35,5.58%,CCNE1;SRD5A2;MAPT;CHEK1
prerank,BMI1_DN.V1_UP,0.948749825630357,0.9828666588365174,0.8961038961038961,1.0,1.0,2/31,1.79%,FGFR1;EPHA2
prerank,CYCLIN_D1_UP.V1_UP,0.9471682163989855,0.982699071932497,0.8333333333333334,1.0,1.0,4/35,5.37%,MYT1;EPHA2;TAP1;NCSTN
prerank,SNF5_DN.V1_DN,0.9529213955443464,0.982605584689244,0.7746478873239436,1.0,1.0,2/22,4.75%,STK26;FLT4
prerank,IL2_UP.V1_UP,0.9485232067510548,0.9825315745435701,0.8764044943820225,1.0,1.0,1/31,5.12%,FLT1
prerank,MEL18_DN.V1_UP,0.9480793583790629,0.9823947625062429,0.9195402298850575,0.9978240079832573,1.0,2/32,5.21%,EPHA2;TAP1
